Link_Image,Cand_Name,Cand_Id,Cand_Office,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00717&tabIndex=1","LAWS, JERRY JOSEPH","S6CA00717","S","CA","00","REP","CHALLENGER","0","0","0","0","","13782 BEAR VALLEY ROAD D3","SUITE 486","VICTORVILLE","CA","92392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6SC01136&tabIndex=1","FRASIER, BENJAMIN JR","H6SC01136","H","SC","01","DEM","CHALLENGER","0","0","0","0","","6445 ARMAN ROAD","","WADMALAW ISLAND","SC","29487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC12135&tabIndex=1","REGISTER, BENJAMIN","H8NC12135","H","NC","12","DEM","CHALLENGER","0","0","0","0","","6021 CARPENTER DR","","CHARLOTTE","NC","28226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA08205&tabIndex=1","ROSSI, DINO","H8WA08205","H","WA","08","REP","OPEN","4846553.35","4821393.1","25160.25","0","12/31/2018","1420 NW GILLMAN BLVD.","PMB 2661","ISSAQUAH","WA","98027","3406227.35","889721.39","4295948.74","519070","5300","300","4820618.74","5000","0","0","0","15569.02","0","0","5365.59","4795835.28","0","0","0","0","0","0","14077.82","300","10900","25277.82","280","4795340.92","4780266.26","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WV03055&tabIndex=1","PHILLIPS, RUPERT WILSON JR.","H8WV03055","H","WV","03","REP","OPEN","284462.45","284462.45","0","1906.45","09/30/2018","204 GARDENIA LANE","","LUNDALE","WV","25630","250651","13405","264056","17700","0","0","281756","0","1906.45","0","1906.45","0","0","0","800","279562.45","0","0","0","0","0","0","4900","0","0","4900","0","276856","279562.45","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8PA00288&tabIndex=1","LAWRENCE, ROBERT MR","S8PA00288","S","PA","00","REP","CHALLENGER","12152","12150","0","0","06/30/2018","6576 MARSH ROAD","","WAYNESBORO","PA","172689039","1940","1325","3265","0","0","0","3265","0","8875","0","8875","0","0","0","12","11374","0","0","0","576","0","576","0","0","0","0","200","3265","11574","0","","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA22162&tabIndex=1","CARROLL, BRIAN","H8CA22162","H","CA","22","NOP","CHALLENGER","0","0","0","0","","3049 EAST BIRCH AVE","","VISALIA","CA","93292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8TX00335&tabIndex=1","BIBLE, CARL ALEXANDER","S8TX00335","S","TX","00","IND","CHALLENGER","5663","5662","0","0","07/10/2018","5107 HUDSON BEND RD","","AUSTIN","TX","78734","0","391","391","0","0","871","1263","0","4400","0","2000","0","0","0",".3","5662","0","0","0","0","0","0","0","0","0","0","0","391","0","0","","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO05114&tabIndex=1","HILL, OWEN","H8CO05114","H","CO","05","REP","CHALLENGER","533764.12","533764.12","0","0","12/07/2018","212 E MADISON ST","","COLORADO SPRINGS","CO","80907","439689.87","32723.98","472413.85","19000","0","41493.13","532906.98","0","0","0","0","753.98","0","0","103.16","493264.12","0","0","0","0","0","0","37650","0","0","37650","2850","495256.98","492510.14","0","0","04/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX02158&tabIndex=1","MALIK, SILKY","H8TX02158","H","TX","02","DEM","OPEN","19431.18","19523.63","-1113.73","0","03/31/2018","P.O. BOX 66661","","HOUSTON","TX","77266","1717","2601","4318","0","4000","11113.18","19431.18","0","0","0","0","0","0","0","0","19523.63","0","0","0","0","0","0","0","0","0","0","0","19431.18","19523.63","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2PA09092&tabIndex=1","SCHOOLEY, TRAVIS","H2PA09092","H","PA","13","REP","CHALLENGER","23704","23320","406","0","09/30/2018","5398 ALTENWALD RD","","WAYNESBORO","PA","17268","17793","150","5407","0","0","5760","23704","0","0","0","0","0","0","0","0","23320","0","0","0","0","0","0","0","0","0","0","0","10164","9469","29","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL04077&tabIndex=1","BULGER, JASON MICHAEL","H8FL04077","H","FL","04","NPA","CHALLENGER","8962.08","8759.47","202.61","0","11/26/2018","3740 HERMITAGE RD E","","JACKSONVILLE","FL","32277","8892.08","70","8962.08","0","0","0","8962.08","0","0","0","0","0","0","0","0","8759.47","0","0","0","0","0","0","0","0","0","0","0","8962.08","8759.47","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC06095&tabIndex=1","WONG, GERALD","H8NC06095","H","NC","06","DEM","CHALLENGER","0","0","0","0","","415 PISGAH CHURCH ROAD","BOX 385","GREENSBORO","NC","27455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA07111&tabIndex=1","FITZGERALD, JOHN","H0CA07111","H","CA","11","REP","CHALLENGER","0","0","0","0","","3143 REED WAY","","CONCORD","CA","94518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR03102&tabIndex=1","HARRISON, THOMAS S IV","H8OR03102","H","OR","03","REP","CHALLENGER","770","304.2","465.8","0","12/31/2018","15011 FORSYTHE RD","","OREGON CITY","OR","97045","250","520","770","0","0","0","770","0","0","0","0","0","0","0","0","304.2","0","0","0","0","0","0","0","0","0","0","0","770","304.2","0","0","07/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OR03135&tabIndex=1","WALKER, DAVID","H4OR03135","H","OR","03","IND","CHALLENGER","0","0","0","0","","740 NE 53RD AVE","","PORTLAND","OR","97213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC11137&tabIndex=1","DONALDSON, D","H8NC11137","H","NC","11","DEM","CHALLENGER","0","0","0","0","","206 CROOKED CREEK RD","","HENDERSONVILLE","NC","28739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA17174&tabIndex=1","WATSON, KENNITA","H6CA17174","H","CA","17","LIB","CHALLENGER","0","0","0","0","","835 SAN PIER COURT","","SUNNYVALE","CA","94035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA19113&tabIndex=1","COX, TJ","H6CA19113","H","CA","21","DEM","CHALLENGER","0","0","0","0","","PO BOX 804","","SELMA","CA","93662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR02199&tabIndex=1","ROMERO, PAUL J JR","H6OR02199","H","OR","02","REP","CHALLENGER","0","0","0","0","","PO BOX 493","","PRINEVILLE","OR","97754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA11108&tabIndex=1","WOOD, CHRIS","H8CA11108","H","CA","11","OTH","CHALLENGER","0","0","0","0","","470 NORTH CIVIC DRIVE","APT 310","WALNUT CREEK","CA","94596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MN05171&tabIndex=1","DIBBLE, SCOTT","H8MN05171","H","MN","05","DEM","OPEN","14519","14503.41","15.59","0","03/25/2017","2910 JAMES AVE. SOUTH","APT. F","MINNEAPOLIS","MN","55408","12145","2374","14519","0","0","0","14519","0","0","0","0","0","0","0","0","14503.41","0","0","0","0","0","0","0","0","0","0","0","14519","14503.41","0","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA14185&tabIndex=1","OSMENA, CRISTINA","H8CA14185","H","CA","14","REP","CHALLENGER","0","0","0","0","","875 MAHLER RD","APT 218","BURLINGAME","CA","94010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA17105&tabIndex=1","FORBES, STEPHEN","H8CA17105","H","CA","17","DEM","CHALLENGER","0","0","0","0","","PO BOX 1074","","LOS GATOS","CA","95031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA18087&tabIndex=1","RUSSELL, CHRISTINE","H8CA18087","H","CA","18","REP","CHALLENGER","0","0","0","0","","17165 PINE AVE","","LOS GATOS","CA","95032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA18095&tabIndex=1","FREDRICH, JOHN KARL","H8CA18095","H","CA","18","NOP","CHALLENGER","0","0","0","0","","779 LA PARA AVE","","PALO ALTO","CA","94306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA20091&tabIndex=1","DEITCH, DOUGLAS","H8CA20091","H","CA","20","DEM","CHALLENGER","0","0","0","0","","545 HUDSON LN","","APTOS","CA","95003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA14033&tabIndex=1","GRAVES, TOM","H8GA14033","H","GA","14","REP","CHALLENGER","0","0","0","0","","P.O. BOX 335","","CALHOUN ","GA","30703","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NE03103&tabIndex=1","BOLINGER, LARRY LEE SCOTT","H8NE03103","H","NE","03","REP","CHALLENGER","0","0","0","0","","507 NIOBRARA","","ALLIANCE","NE","69301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NE03129&tabIndex=1","KOWALSKI, ARRON","H8NE03129","H","NE","03","REP","CHALLENGER","0","0","0","0","","266 A RD","","GRAND ISLAND","NE","68801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR01239&tabIndex=1","BARAJAS, RICKY","H8OR01239","H","OR","01","DEM","CHALLENGER","0","0","0","0","","8150 SW BARNES RD","SUITE E207","PORTLAND","OR","97225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR01247&tabIndex=1","STANSFIELD, MICHAEL E","H8OR01247","H","OR","01","DEM","CHALLENGER","0","0","0","0","","8501 SW IROQUOIS DR","","TUALAIN","OR","97062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR01254&tabIndex=1","MILLER, PRESTON L","H8OR01254","H","OR","01","REP","CHALLENGER","0","0","0","0","","13070 SW ASH AVE","APT 31","TIGARD","OR","97223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR01262&tabIndex=1","VERBEEK, JOHN","H8OR01262","H","OR","01","REP","CHALLENGER","0","0","0","0","","11046 NW DISTRICT CT","","PORTLAND","OR","97229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR02195&tabIndex=1","BYRNE, MICHAEL","H8OR02195","H","OR","02","DEM","CHALLENGER","0","0","0","0","","4594 WOODWORTH RD","","PARKDALE","OR","97041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR02203&tabIndex=1","POLLOCK, RANDY","H8OR02203","H","OR","02","REP","CHALLENGER","0","0","0","0","","3645 WOODLAND PARK RD","","GRANTS PASS","OR","97527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH09087&tabIndex=1","COLTON, KEITH C","H8OH09087","H","OH","09","REP","CHALLENGER","7000","6888","112","","03/31/2018","4755 PARK DR","","SHEFFIELD LAKE","OH","44054","0","0","0","0","0","0","5000","0","2000","0","2000","0","0","0","0","6888","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IA01136&tabIndex=1","HAGEMAN, TROY","H8IA01136","H","IA","01","LIB","CHALLENGER","0","0","0","0","","PO BOX 19","","CALMAR","IA","52132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IA02100&tabIndex=1","CLARK, DANIEL","H8IA02100","H","IA","02","NPA","CHALLENGER","0","0","0","0","","2806 CLAYTON AVE","","MOUNT PLEASANT","IA","52641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IA03199&tabIndex=1","ELWORTH, MARK JR","H8IA03199","H","IA","03","OTH","CHALLENGER","0","0","0","0","","PO BOX 737","","COUNCIL BLUFFS","IA","51503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8ID01231&tabIndex=1","FARMER, PAUL","H8ID01231","H","ID","01","IND","CHALLENGER","0","0","0","0","","7107 NORTH SPRINGCREST PLACE","","MERIDIAN","ID","83646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IN02219&tabIndex=1","WOLF, RICHARD","H8IN02219","H","IN","02","OTH","CHALLENGER","0","0","0","0","","","",",","","00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IN06210&tabIndex=1","MILLER, JOHN","H8IN06210","H","IN","06","OTH","CHALLENGER","0","0","0","0","","","",",","","00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2IN00117&tabIndex=1","JOHNSON JUNIOR, JAMES L.","S2IN00117","S","IN","00","OTH","CHALLENGER","0","0","0","0","","PO BOX 4183","","HAMMOND","IN","46324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8IN00221&tabIndex=1","FISCHER, CHRISTOPHER","S8IN00221","S","IN","00","OTH","CHALLENGER","0","0","0","0","",",","",",","","00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NY00249&tabIndex=1","TADESHE, MARY RONKE","S8NY00249","S","NY","00","ICD","CHALLENGER","0","0","0","0","","85 MONROE STREET","","BROOKLYN","NY","11216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8ID01249&tabIndex=1","RATH, MICHAEL J","H8ID01249","H","ID","01","OTH","CHALLENGER","0","0","0","0","","","",",","","00000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY02106&tabIndex=1","LOECKEN, THOMAS A","H8KY02106","H","KY","02","IND","CHALLENGER","0","0","0","0","","1098 CLUB RUN HIGHWAY","","MUNFORDVILLE","KY","42765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY03229&tabIndex=1","BOLES, GREGORY","H8KY03229","H","KY","03","LIB","CHALLENGER","0","0","0","0","","9216 WELLINGTON HILL COURT","","LOUISVILLE","KY","40291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY04193&tabIndex=1","MOFFETT, MIKE","H8KY04193","H","KY","04","IND","CHALLENGER","0","0","0","0","","3602 CONCORD DRIVE","","ERLANGER","KY","41018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KY06222&tabIndex=1","HARRIS, FRANK","H8KY06222","H","KY","06","LIB","CHALLENGER","0","0","0","0","","282 OLD KINGSTON ROAD","","LEXINGTON","KY","40505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6LA04161&tabIndex=1","HALVERSON, MARK DAVID","H6LA04161","H","LA","04","NNE","CHALLENGER","0","0","0","0","","PO BOX 5784","","BOSSIER CITY","LA","71171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6LA05150&tabIndex=1","BURKETTE, BILLY","H6LA05150","H","LA","05","IND","CHALLENGER","0","0","0","0","","PO BOX 249","","PRIDE","LA","70770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6LA06133&tabIndex=1","GRAHAM, DEVIN LANCE","H6LA06133","H","LA","06","IND","CHALLENGER","0","0","0","0","","112 EAST CORNERVIEW ROAD","","GONZALES","LA","70737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
